Date,sp500_close,bitcoin_close,nasdaq_close,tesla_close,sp500_volume,bitcoin_volume,nasdaq_volume,tesla_volume,sp500_volatility,bitcoin_volatility,nasdaq_volatility,tesla_volatility,sp500_high,sp500_low,bitcoin_high,bitcoin_low,nasdaq_high,nasdaq_low,tesla_high,tesla_low,is_trading_day,bitcoin_change,sp500_change,nasdaq_change,tesla_change,target_nasdaq_close_next,nasdaq_close_sma_5,nasdaq_close_sma_10,nasdaq_close_sma_20,nasdaq_close_sma_50,nasdaq_close_sma_100,nasdaq_close_ema_12,nasdaq_close_ema_26,nasdaq_close_macd_line,nasdaq_close_macd_signal,nasdaq_close_macd_hist,nasdaq_close_rsi_14,nasdaq_close_bb_mean_20,nasdaq_close_bb_upper_20,nasdaq_close_bb_lower_20,nasdaq_atr_14,nasdaq_pdi_14,nasdaq_mdi_14,nasdaq_dx_14,nasdaq_adx_14,nasdaq_stoch_k_14,nasdaq_stoch_d_3,nasdaq_obv,nasdaq_close_momentum_7,nasdaq_close_roc_7,nasdaq_close_momentum_21,nasdaq_close_roc_21,nasdaq_mfi_14,sp500_volatility_std_10,sp500_avg_volume_20,sp500_volume_spike_20,bitcoin_volatility_std_10,bitcoin_avg_volume_20,bitcoin_volume_spike_20,nasdaq_volatility_std_10,nasdaq_avg_volume_20,nasdaq_volume_spike_20,tesla_volatility_std_10,tesla_avg_volume_20,tesla_volume_spike_20,sp500_to_bitcoin_ratio,sp500_bitcoin_corr_20,sp500_to_nasdaq_ratio,sp500_nasdaq_corr_20,sp500_to_tesla_ratio,sp500_tesla_corr_20,bitcoin_to_nasdaq_ratio,bitcoin_nasdaq_corr_20,bitcoin_to_tesla_ratio,bitcoin_tesla_corr_20,nasdaq_to_tesla_ratio,nasdaq_tesla_corr_20,date,tweet_count,likeCount,quoteCount,retweetCount,replyCount,neg,neu,pos,polarized,nlp_tweet_count,anger,disgust,fear,joy,neutral,sadness,surprise,Extroversion,Neuroticism,Agreeableness,Conscientiousness,Openness,tesla,stock,market,price,profit,loss,revenue,inflation,interest,bitcoin,dogecoin,crypto,ethereum,spacex,model,cybertruck,starship,buy,sell,arts_culture,business_entrepreneurs,celebrity_pop_culture,diaries_daily_life,family,fashion_style,film_tv_video,fitness_&_health,food_&_dining,gaming,learning_educational,music,news_social_concern,other_hobbies,relationships,science_technology,sports,travel_adventure,youth_student_life,no_tweets
2017-08-24,2438.969970703125,4334.68017578125,6271.330078125,23.52866744995117,2849680000.0,2037750016,1618660000.0,68770500.0,0.0051327900335593,0.0399226888245857,0.0071885738229928,0.0232230078193452,2450.389892578125,2436.18994140625,4376.39013671875,4130.259765625,6302.85009765625,6244.56982421875,23.777332305908203,23.31599998474121,True,4.411881802046103,-0.2074462070318583,-0.11276864602342,0.0453601541904546,6265.64013671875,6255.3759765625,6260.996923828125,6287.321484375,6305.048818359375,6249.005595703125,6268.994720871628,6287.200436353904,-18.20571548227599,-16.960859510828598,-1.244855971447393,42.17669430052561,6287.321484375,6408.697637110743,6165.945331639257,58.545960075199176,19.35492884655132,22.934001376210787,8.463379212494315,16.86847773555176,47.6972593725106,53.30938562246731,105800040000.0,49.419921875,0.7942885807400657,-69.009765625,-1.0884237647454609,39.0975851231613,0.0020938697733297,3128764500.0,0.9108004133900138,0.0081564768157715,2310812480.0,0.8818327032749971,0.0029843082421572,1824739000.0,0.8870638485832768,0.0102693777350953,84016125.0,0.8185392982597091,0.5626643424191137,-0.5470234448796314,0.3889079254830623,0.9825562867276688,103.65950285502409,0.6564072637680922,0.6911899265039533,-0.4318128299235313,184.2297352793877,-0.2736557438830473,266.539959879369,0.649002149733692,2017-08-24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2017-08-25,2443.050048828125,4371.60009765625,6265.64013671875,23.203332901000977,2593350000.0,1727970048,1445590000.0,52260000.0,0.0050652738667923,0.0393902582259138,0.0070979843609856,0.0233326566171105,2453.9599609375,2442.219970703125,4455.7001953125,4307.35009765625,6308.72021484375,6257.10009765625,23.71266746520996,23.15333366394043,True,0.8517334700095969,0.1672869356330597,-0.0907294200013009,-1.3827155730014362,6265.64013671875,6265.198046875,6254.2599609375,6283.02548828125,6308.572421875,6251.549594726563,6268.478631001954,6285.60337712167,-17.124746119715383,-16.993636832605954,-0.1311092871094281,56.176059351604,6283.02548828125,6400.858719606135,6165.192256956364,58.05125701179209,18.847874517476736,21.47733814990545,6.520644178909946,16.129346767220202,44.81438050141757,47.93203600073229,104354450000.0,49.1103515625,0.7899962400206739,-85.919921875,-1.3527372973313745,48.44664094885985,0.0021184064716753,3096433000.0,0.8375282139158187,0.0074160932536426,2299925984.0,0.7513155032036022,0.0030054048727147,1801572000.0,0.8024047887067517,0.0098684703289898,79677450.0,0.6558944845749958,0.5588457302253973,-0.4922936346482726,0.3899122827867233,0.9831682905896008,105.28875568228104,0.6694584702722463,0.6977100507316418,-0.382488392312342,188.403972666688,-0.3030193199205652,270.0319028930734,0.6537780252009898,2017-08-25,18,63149.0,554.0,7074.0,1445.0,0.075250450850139,0.7760697981962204,0.1486797592047734,0.0116121784492067,17.0,0.0100799681156117,0.0076385414235766,0.0108717089267192,0.0091051870421358,0.8438785069995693,0.0104313218242289,0.1079947839462071,0.4502793987439114,0.5280977863483137,0.4671452101097257,0.3156766551586777,0.4773980708309286,,,,,,,,,,,,,,,,,,,,0.0083949182825248,0.0086985533605199,0.0102530460914931,0.0941943430716752,0.0020522743786042,0.0015292814884031,0.0068454384718664,0.0051378128765,0.0021890004826235,0.004237749907812,0.2835377352678141,0.0054482111005716,0.2008491707501548,0.0337967227720115,0.0033901655389079,0.1190695709719205,0.1648829099734934,0.0170212082057848,0.0284718617840835,0
2017-08-26,2443.050048828125,4352.39990234375,6265.64013671875,23.203332901000977,2593350000.0,1511609984,1445590000.0,52260000.0,0.0,0.0389780945687084,0.0,0.0,2453.9599609375,2442.219970703125,4379.27978515625,4269.52001953125,6308.72021484375,6257.10009765625,23.71266746520996,23.15333366394043,False,-0.4392029207519243,0.0,0.0,0.0,6265.64013671875,6275.70009765625,6246.31298828125,6278.7294921875,6310.823623046875,6253.654697265625,6268.041939573769,6284.124618573305,-16.082678999536256,-16.811445265992017,0.7287662664557608,51.29286850506691,6278.7294921875,6392.227311219166,6165.231673155834,57.59188988148552,17.6411948302976,20.102314793497943,6.520644178909954,15.443010868055186,44.81438050141757,45.77534012511524,104354450000.0,49.1103515625,0.7899962400206739,-85.919921875,-1.3527372973313745,48.44664094885985,0.0024527351168038,3064101500.0,0.8463655658926442,0.00681928324653,2320254982.4,0.6514844254041585,0.0034736351530843,1778405000.0,0.8128575886819931,0.011203393723885,75338775.0,0.6936667074823024,0.5613110246401192,-0.4070895878238076,0.3899122827867233,0.9843824451149904,105.28875568228104,0.6838114772413503,0.6946456878104487,-0.3080133317233411,187.57649691592323,-0.3261625698456441,270.0319028930734,0.6572833091224376,2017-08-26,4,4211.0,20.0,272.0,84.0,0.3457060099448479,0.4476658459012966,0.206628125474576,0.0,4.0,0.0175333799401002,0.0263880999454881,0.0022582807094757,0.3946468930887075,0.3964310765548822,0.0588330825658765,0.1039091821259356,0.5433385424399613,0.5633438711569843,0.4215270288531307,0.2855528782908292,0.5386635194088092,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010945177497565,0.0007903693143458,0.0278558975807404,0.357323109478792,0.0014723146369751,0.0005633396758448,0.0014527057075477,0.0004392402577136,0.0003628950875945,0.0008328314598326,0.0003149792830215,0.5599636037577569,0.0029195422266245,0.0119043581856747,0.0277699879067879,0.000402734619935,0.0036530754227983,0.0005509877601434,0.0003335318028024,0
2017-08-27,2443.050048828125,4382.8798828125,6265.64013671875,23.203332901000977,2593350000.0,1537459968,1445590000.0,52260000.0,0.0,0.0384796896369968,0.0,0.0,2453.9599609375,2442.219970703125,4416.58984375,4317.2900390625,6308.72021484375,6257.10009765625,23.71266746520996,23.15333366394043,False,0.7003028479147133,0.0,0.0,0.0,6283.02001953125,6269.33212890625,6250.685986328125,6272.822998046875,6313.07482421875,6255.474096679687,6267.672431442228,6282.75539769519,-15.082966252962253,-16.465749463386064,1.3827832104238134,51.29286850506691,6272.822998046875,6375.038890595065,6170.607105498685,57.16533468905798,16.503341732260917,18.80572001148201,6.5206441789099445,14.80569896168767,44.81438050141757,44.81438050141757,104354450000.0,49.1103515625,0.7899962400206739,-85.919921875,-1.3527372973313745,48.44664094885985,0.002623210940886,3047012500.0,0.8511123600575974,0.0055459082849672,2323013984.0,0.661838447202391,0.0037038351154443,1765484000.0,0.818806627531034,0.0120089635550234,73208400.0,0.7138525087285066,0.5574074841540984,-0.2800828335609597,0.3899122827867233,0.9807095461280536,105.28875568228104,0.7382301084440995,0.699510311345102,-0.1642078280756072,188.89010046584409,-0.3627616079067253,270.0319028930734,0.7069552583902944,2017-08-27,19,62738.0,418.0,28279.0,997.0,0.0405201952751033,0.1382891775452556,0.8211906219592457,0.8323385829331038,16.0,0.0105727863421105,0.0068169242013584,0.0070751832792591,0.3492610611885906,0.2618805106177396,0.0961104223863164,0.2682831062900156,0.5124113264663535,0.5476306034842932,0.4440194901065779,0.3084789343236052,0.5144339983297447,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0050955024435094,0.0538052427359025,0.0060246566398696,0.0313296807310181,0.0020342247464755,0.0016147272815032,0.4320062302256953,0.0010931351714683,0.0013337859724563,0.003937641726036,0.0413284368988874,0.0018295945931416,0.0295039053705442,0.0048932820242617,0.0018575379064476,0.0164858930322711,0.2369499206520704,0.088467375027651,0.0404092017017449,0
2017-08-28,2444.239990234375,4382.66015625,6283.02001953125,23.04400062561035,2682920000.0,1959330048,1565110000.0,56460000.0,0.00506684882529,0.0376632739630769,0.0071188335248802,0.0228237000164913,2449.1201171875,2439.030029296875,4403.93017578125,4224.64013671875,6292.259765625,6267.85009765625,23.156667709350582,22.64800071716309,True,-0.0050132919079404,0.0487072054385695,0.2773839932275646,-0.6866784012039551,6301.89013671875,6270.2541015625,6257.335009765625,6268.451000976563,6315.673623046875,6257.467294921875,6270.03359884054,6282.774999312676,-12.741400472136776,-15.720879665136207,2.979479192999433,53.75758407831996,6268.451000976563,6360.007295803703,6176.894706149423,54.98349856171456,15.932634358857236,18.155393353594427,6.520644178909948,14.213909334346404,53.62011211882815,47.74962437388776,105919560000.0,69.89013671875,1.1248780894165478,-100.75,-1.578221015038972,47.981870190063766,0.0026338828674972,3013784500.0,0.8902162712695616,0.0023779316399044,2333342483.2,0.8397095849011113,0.0037083313248466,1747165000.0,0.8957997670511944,0.0120001394570181,70444050.0,0.8014871376645721,0.5577069412394905,-0.1105009322091794,0.389023110325332,0.9739477373708134,106.06838760097612,0.6770635374390099,0.69754037749779,0.0535415895045299,190.18660116591275,-0.2823940423529529,272.6531786563357,0.6229537624501482,2017-08-28,24,195393.0,5375.0,47391.0,5124.0,0.0342319195721623,0.7559135160012382,0.209854611004578,0.1625934768572501,24.0,0.0112559284319406,0.0227969540267481,0.0179244821220626,0.0573179011935734,0.8030139069956359,0.0108969715013756,0.0767938278721897,0.4577552496897252,0.5441668821414998,0.4504927198860492,0.2805512893764559,0.5055738667247557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0221134718929607,0.0509075337924857,0.0226073009877507,0.0803425066232481,0.0025786496386769,0.0029517141327002,0.3092705810103701,0.0019047899529369,0.0029059496397608,0.0414971915482517,0.0218411078805992,0.00746469092526,0.0513065247289252,0.0371744088970635,0.0029966292362517,0.2394226656123334,0.050081121471088,0.0465661718630775,0.0060670271196879,0
2017-08-29,2446.300048828125,4579.02001953125,6301.89013671875,23.15733337402344,2739460000.0,2486080000,1639810000.0,61105500.0,0.0050683788649024,0.0379949146573092,0.0070849315463721,0.0223704488401114,2449.18994140625,2428.199951171875,4625.68017578125,4352.1298828125,6311.259765625,6228.72998046875,23.270000457763672,22.58333206176757,True,4.48038077972408,0.0842821736810162,0.3003351434316847,0.4918102123601331,6368.31005859375,6276.36611328125,6265.871044921875,6265.92900390625,6318.183623046875,6259.649194335938,6274.934604667957,6284.19093541683,-9.256330748873552,-14.427969881883678,5.171639133010126,43.95653840180196,6265.92900390625,6350.249699578017,6181.608308234483,56.95109046132423,14.283453732415602,21.182616219364245,19.45285309685804,14.588119603097237,63.18088933089898,53.871793983714895,107559370000.0,4.41015625,0.0700304925728589,-68.56982421875,-1.0763716378284771,38.349216682560815,0.0024618787693604,2985209500.0,0.9176776370301648,0.0022089695833533,2384198483.2,1.0427319778608608,0.0034626907505791,1727265000.0,0.9493679313828508,0.0111691087034084,68330250.0,0.8942671803483816,0.5342409595052503,0.2393312333472663,0.3881851310886002,0.9614306480267716,105.6382446681984,0.6029813826778057,0.7266105755876349,0.4372599084091034,197.73520316755167,-0.1549475068657074,272.1336707873216,0.5138941280838686,2017-08-29,2,29116.0,258.0,6884.0,644.0,0.0996454805135726,0.3258732557296753,0.5744813084602356,0.0,2.0,0.0373638980090618,0.9426729679107666,0.0017426664708182,0.000876129430253,0.0107464594766497,0.005631040316075,0.0009669156861491,0.4661708176136017,0.5480144619941711,0.4339823126792907,0.3090883493423462,0.4861722886562347,,,,,,,,,,,,,,,,,,,,0.0263244323432445,0.0018454253440722,0.0017208555946126,0.2562863528728485,0.0044752089306712,0.0005555257084779,0.003438409185037,0.0029051380697637,0.000825568800792,0.0008534848457202,0.0707115605473518,0.0006183883524499,0.5867790579795837,0.0137871112674474,0.0057954085059463,0.0018892883090302,0.0006961328326724,0.0029441870283335,0.0175484418869018,0
2017-08-30,2457.590087890625,4565.2998046875,6368.31005859375,23.545333862304688,2637780000.0,1937849984,1717060000.0,51193500.0,0.0050417027424643,0.0378591500563694,0.0072538578308471,0.022427178279515,2460.31005859375,2443.77001953125,4626.52001953125,4471.41015625,6374.47021484375,6303.56982421875,23.564666748046875,23.13333320617676,True,-0.2996321218345477,0.4615148933961865,1.053968260855509,1.6754972691134018,6428.66015625,6296.90009765625,6281.049072265625,6273.501000976563,6321.683828125,6261.99609375,6289.300059118078,6290.421981578083,-1.1219224600054076,-11.766760397508026,10.64483793750262,55.48969016141642,6273.501000976563,6366.067684608468,6180.934317344658,58.06744672301535,20.783715844222133,19.29142142673556,3.723741249834812,13.812092577864206,96.87745959458456,71.22615368143722,109276430000.0,89.89990234375,1.4318896043173712,15.97998046875,0.2515609276000807,38.00451620394868,0.002146548126772,2935307500.0,0.8986383879712773,0.002084282280392,2405335481.6,0.8056464467530183,0.0030277387652879,1702368500.0,1.0086300351539634,0.0097172017100281,65570250.0,0.7807427911285987,0.5383195393580181,0.3158093054855858,0.3859093017266358,0.9526056485372038,104.37694798735248,0.6115631899254007,0.7168777529176413,0.4633430651198141,193.8940357094021,-0.0745626876240665,270.4701532726706,0.5266551783699712,2017-08-30,7,11893.0,55.0,661.0,257.0,0.1468884681077475,0.6405088610497321,0.2126026898734228,0.263936082502991,7.0,0.0299806104660523,0.0350489934942259,0.0076782219620056,0.0185524458013057,0.8530014931665607,0.0101164170478911,0.0456217834380527,0.4366073765308175,0.55420959494857,0.4585160032128996,0.3282429906227691,0.4649790703883452,,,,,,,,,,,,,,,,,,,,0.0147655303479003,0.0138818624189715,0.0629947353811334,0.3073818459678673,0.0021130144238672,0.0034018973253494,0.0460502978864119,0.0042494044440699,0.0018872567405591,0.0046947675924185,0.0041606027525924,0.0152619595102817,0.3112946779799218,0.0826946036235328,0.0099101387173364,0.0080967778847637,0.1010031869333617,0.0041938041598388,0.0019636694720985,0
2017-08-31,2471.64990234375,4703.39013671875,6428.66015625,23.726667404174805,3353860000.0,1944930048,1889500000.0,61092000.0,0.0051564898932089,0.0354292534817683,0.0074586482329589,0.0223432606188398,2475.010009765625,2462.64990234375,4736.0498046875,4549.39990234375,6435.27001953125,6383.580078125,23.895999908447266,23.521333694458008,True,3.0247812397657503,0.5720976220730423,0.9476626781827368,0.7701464032346061,6435.330078125,6329.5041015625,6302.602099609375,6282.106005859375,6325.0336328125,6264.895595703125,6310.740074061451,6300.661846368596,10.078227692854853,-7.3977627794354515,17.475990472290306,60.60434908199876,6282.106005859375,6397.278419057634,6166.933592661116,58.702626309764256,26.488381111478738,17.719633846852243,19.83519792257496,14.24231438820069,97.43883242392366,85.83239378313573,111165930000.0,157.330078125,2.508719460864972,211.7900390625,3.4066987900708057,49.91106625570514,0.002157403604801,2944909000.0,1.138867109306264,0.0021581615811481,2401522483.2,0.8098737620013468,0.0030506652453447,1706854500.0,1.1070070706085375,0.0096501699895831,65350500.0,0.9348359997245622,0.5255039089885194,0.500041884967746,0.3844735671617032,0.9473912385491432,104.17181057247228,0.6293943437509583,0.7316283677161053,0.6552574822941232,198.23222775446203,0.1289107485042599,270.9466123809217,0.530988975414519,2017-08-31,8,55343.0,666.0,6173.0,1500.0,0.2917171647927646,0.5330398433074388,0.1752429482873394,0.0885418888188588,8.0,0.0186014113215897,0.049188795012544,0.005919044239005,0.0141427421469307,0.8196866682068106,0.0103934362772249,0.0820678711380783,0.462924133521391,0.5418181132708457,0.4537452748768975,0.3248763607949074,0.5198105414208375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0053349553811707,0.017467215307591,0.0252185486319108,0.0089324448522374,0.0008277367531787,0.0010701678158629,0.4466755953142945,0.0008851318188494,0.0010398763269102,0.0016930391381233,0.0081680101053578,0.0034320672542365,0.0712682713997684,0.0082842211320368,0.0010644943703063,0.3833688165798861,0.0020963294370492,0.0110092154823978,0.0021638763563168,0
2017-09-01,2476.550048828125,4892.009765625,6435.330078125,23.69333267211914,2712780000.0,2599079936,1489120000.0,45742500.0,0.0051689046891705,0.0353998686210912,0.0074594072748605,0.022315523594989,2480.3798828125,2473.85009765625,4892.009765625,4678.52978515625,6449.64990234375,6417.8701171875,23.839332580566406,23.57933235168457,True,4.0102909480912885,0.1982540682532896,0.1037529082714927,-0.1404947921586297,6435.330078125,6363.44208984375,6316.387109375,6291.044506835938,6328.251435546875,6267.618696289062,6329.907766994304,6310.637270943144,19.27049605116008,-2.064111013316345,21.334607064476423,86.23854962123468,6291.044506835938,6424.2118629787965,6157.877150693079,56.77956622737038,27.23839089241562,17.01122236047177,23.112447273822227,14.87589530860223,94.74424639514837,96.35351280455218,112655050000.0,169.68994140625,2.708261848806326,178.77001953125,2.857321241337707,60.66441031040162,0.0021524600869317,2922456500.0,0.9282533375603708,0.0020771805430968,2420496985.6,1.0737794558152414,0.0030522784289568,1691321500.0,0.8804476263087769,0.009623195168476,64363275.0,0.7106925494391018,0.5062438890106595,0.6427145943761493,0.384836522565707,0.9561703964567756,104.52518787035716,0.646910102685112,0.760180084974031,0.7767164182400834,206.47199924650604,0.2876145339248696,271.6093243268264,0.5550344596228246,2017-09-01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2017-09-02,2476.550048828125,4578.77001953125,6435.330078125,23.69333267211914,2712780000.0,2722139904,1489120000.0,45742500.0,0.0,0.0385820334785387,0.0,0.0,2480.3798828125,2473.85009765625,4975.0400390625,4469.240234375,6449.64990234375,6417.8701171875,23.839332580566406,23.57933235168457,False,-6.403089141293461,0.0,0.0,0.0,6435.330078125,6393.9041015625,6332.0791015625,6299.9830078125,6330.7086328125,6269.919399414062,6346.126584091335,6319.873775178837,26.25280891249804,3.599272971846532,22.65353594065151,87.81810969794665,6299.9830078125,6446.712655691896,6153.253359933104,54.99386757943321,26.11407045365734,16.30904927456214,23.11244727382223,15.464220448975087,94.74424639514837,95.64244173807346,112655050000.0,169.68994140625,2.708261848806326,178.77001953125,2.857321241337707,60.66441031040162,0.0024639153030992,2900004000.0,0.935440089048153,0.0015146949698414,2398649484.8,1.134863564372338,0.0034985305404944,1675788500.0,0.8886085565093685,0.0109665200990936,63376050.0,0.7217631897223005,0.5408767066841372,0.6711962103697986,0.384836522565707,0.9620893218390428,104.52518787035716,0.6802207061470998,0.7115050764987835,0.783712420829925,193.2514130829415,0.387869720833325,271.6093243268264,0.598136612188084,2017-09-02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2017-09-03,2476.550048828125,4582.9599609375,6435.330078125,23.69333267211914,2712780000.0,1933190016,1489120000.0,45742500.0,0.0,0.0385645257673469,0.0,0.0,2480.3798828125,2473.85009765625,4714.080078125,4417.58984375,6449.64990234375,6417.8701171875,23.839332580566406,23.57933235168457,False,0.0915080117231736,0.0,0.0,0.0,6435.330078125,6420.59208984375,6348.4791015625,6304.738012695312,6333.165830078125,6272.17080078125,6359.850198558052,6328.426093915589,31.42410464246313,9.164239305969854,22.25986533649328,87.81810969794665,6304.738012695312,6462.693609152589,6146.782416238036,53.33571883492012,25.00264755585752,15.614931104158131,23.11244727382223,16.010522365035598,94.74424639514837,94.74424639514837,112655050000.0,169.68994140625,2.708261848806326,178.77001953125,2.857321241337707,60.66441031040162,0.002631145521335,2894427000.0,0.937242500847318,0.00137455058687,2372154489.6,0.8149511444029013,0.0037439155984388,1665116000.0,0.8943040604978872,0.0116755730717082,62273775.0,0.7345387364103108,0.540382213664707,0.7148795047991356,0.384836522565707,0.970774030891964,104.52518787035716,0.66903910723899,0.7121561606475969,0.800077608766163,193.42825360868065,0.4653165987882277,271.6093243268264,0.6176197100561575,2017-09-03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2017-09-04,2476.550048828125,4236.31005859375,6435.330078125,23.69333267211914,2712780000.0,2987330048,1489120000.0,45742500.0,0.0,0.0373697538278199,0.0,0.0,2480.3798828125,2473.85009765625,4591.6298828125,4108.39990234375,6449.64990234375,6417.8701171875,23.839332580566406,23.57933235168457,False,-7.563886774014906,0.0,0.0,0.0,6375.56982421875,6433.99609375,6365.448095703125,6309.854028320313,6335.62302734375,6274.4222021484375,6371.462487722198,6336.3449075607305,35.11758016146723,14.35490747706933,20.7626726843979,87.81810969794665,6309.854028320313,6477.966699103486,6141.74135753714,51.796009286443685,23.9068946775278,14.93059934832802,23.112447273822216,16.517802715663215,93.51809284684956,94.33552854571542,112655050000.0,152.31005859375,2.424153641406246,95.10009765625,1.499947130454382,67.16692875516873,0.0026884587378716,2883944500.0,0.940649169912944,0.0012644838307048,2358618489.6,1.2665592426974588,0.0038361973587707,1660444000.0,0.8968203685279359,0.011836188093471,62247075.0,0.7348538063836735,0.5846007526772532,0.6842459360296115,0.384836522565707,0.9799280034396216,104.52518787035716,0.6754615207298549,0.658289475002041,0.7253598973303802,178.79755951676563,0.5725488412530938,271.6093243268264,0.664503754595419,2017-09-04,15,122103.0,3777.0,45759.0,5252.0,0.2371019534945499,0.5969181961925357,0.1659798712199894,0.01991222395914,15.0,0.0387214911625027,0.0351453562869247,0.0799404736130736,0.0236875087499295,0.6445705374800651,0.0896716713724739,0.0882629405751853,0.4281700278310171,0.5448923862694602,0.4455674779944085,0.3029049736662357,0.4692219239915994,,,,,,,,,,,,,,,,,,,,0.0027168383818606,0.0142510740679037,0.0015955549132563,0.0091589441972953,0.0004515413484984,0.0003110603826649,0.0016568902961083,0.0006182016742761,0.0006980702806305,0.0005853154239033,0.0263570141131729,0.0007725366854631,0.7924475293710092,0.0042176863741625,0.0004819126631908,0.1344732418101453,0.0024897204849424,0.0009059775973073,0.0058109320680056,0
2017-09-05,2457.85009765625,4376.52978515625,6375.56982421875,23.30599975585937,3502190000.0,2697969920,1889620000.0,57526500.0,0.005351165187225,0.0373988577420388,0.0076305193911762,0.0212822931240935,2471.969970703125,2446.550048828125,4427.83984375,3998.110107421875,6426.509765625,6334.58984375,23.69933319091797,23.05933380126953,True,3.309949569863302,-0.7550806889900619,-0.9286276411739514,-1.6347760005731682,6393.31005859375,6423.37802734375,6376.441064453125,6311.377026367188,6336.8458203125,6276.076000976563,6372.094385644745,6339.250456942807,32.84392870193824,18.05271172204312,14.791216979895124,72.53373616257531,6311.377026367188,6481.375840196207,6141.378212538169,55.29202536419771,20.79563979670053,23.74602102608925,6.6238689238079616,15.811093159102128,66.46745232559168,84.90993052252986,110765430000.0,73.6796875,1.1691680734117638,42.56005859375,0.6720352592026968,54.99998137938784,0.0026568221342897,2911225500.0,1.202995096051474,0.0011730035669913,2379914988.8,1.1336412992467304,0.0037908804495547,1664471500.0,1.135267260508816,0.0115016177097108,62563050.0,0.9194964120195548,0.5615979367928603,0.6978404035194378,0.3855106547997739,0.9865572492918782,105.45997268528764,0.6609258462216303,0.686453118046204,0.717984476854624,187.7855415344688,0.6606415997777115,273.55916463595884,0.7041792054770462,2017-09-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2017-09-06,2465.5400390625,4597.1201171875,6393.31005859375,22.96866607666016,3400200000.0,2172100096,1902720000.0,61371000.0,0.0053553645042,0.0373665402533399,0.007649474980823,0.0214004553587889,2469.639892578125,2459.199951171875,4617.25,4376.58984375,6407.39990234375,6356.2001953125,23.398666381835938,22.770666122436523,True,5.040302313934197,0.3128726773688584,0.2782533148270261,-1.447411322118497,6397.8701171875,6414.9740234375,6389.208056640625,6319.947021484375,6337.8258203125,6277.907202148437,6375.358335329207,6343.2548718799135,32.103463449293486,20.86286206749319,11.240601381800296,67.33175410174684,6319.947021484375,6488.228045173383,6151.665997795367,54.9997169118443,19.412865581925857,22.16706573068241,6.623868923807948,15.154862856581117,74.49761738469292,78.1610541857114,112668150000.0,25.0,0.3925688254808435,48.2001953125,0.7596431953279748,66.1977982468849,0.0025009761095054,2922988000.0,1.163261703434978,0.0011185286096535,2360852000.0,0.9200492432393051,0.0035695491492972,1656960500.0,1.1483194680862945,0.0107036191966307,61860825.0,0.9920818223811272,0.5363227360199819,0.7224335823117205,0.3856437458008742,0.9861155893710326,107.3436320086469,0.6352753643754098,0.7190516454005151,0.7438484801794515,200.14745749031152,0.584428221281338,278.34921006102206,0.6727192680505116,2017-09-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
