date,sp500_to_tesla_ratio,sp500_tesla_corr_20,sp500_to_bitcoin_ratio,sp500_bitcoin_corr_20,sp500_to_nasdaq_ratio,sp500_nasdaq_corr_20,tesla_to_bitcoin_ratio,tesla_bitcoin_corr_20,tesla_to_nasdaq_ratio,tesla_nasdaq_corr_20,bitcoin_to_nasdaq_ratio,bitcoin_nasdaq_corr_20
2014-10-09,112.53705342368174,0.005298845226442533,5.282390722246951,0.5454860106749599,0.4403975090444348,0.994087997937445,0.04693912415104473,-0.4321400981907278,0.003913355607298669,-0.04266301391874498,0.08337086978244286,0.5644058265421437
2014-10-10,120.6869725513397,0.19242371287624668,5.27193107434512,0.4788754349759426,0.44574904598675,0.9887248466115354,0.04368268556991488,-0.4048118406613418,0.003693431333668846,0.20917146695585437,0.08455137969384796,0.46663685370181873
2014-10-11,120.6869725513397,0.27704812318543204,5.261206754081558,0.43978918460906347,0.44574904598675,0.9887970133988152,0.043593824941158946,-0.39530102120441263,0.003693431333668846,0.3177939467165163,0.08472372724013275,0.4174666549523656
2014-10-12,120.6869725513397,0.4001231954612569,5.0353585621237285,0.3498652187117271,0.44574904598675,0.9915143225501084,0.04172246975523153,-0.3907410418143479,0.003693431333668846,0.4389940207106354,0.08852379438074208,0.32654453843827475
2014-10-13,125.21082735206207,0.5922697578613594,4.801928166511192,0.150441983619007,0.444919599757856,0.9932395479291227,0.038350742248586464,-0.46647241522177385,0.0035533636281058303,0.6072963971002064,0.09265436389922285,0.14897821673195158
2014-10-14,124.04430566199305,0.6747454328629021,4.684062100040592,-0.11838295362586211,0.4441978879190652,0.9934389099267894,0.03776120213695371,-0.6160600445272932,0.003580961540705102,0.6804629706447944,0.09483176747704004,-0.10251402069465004
2014-10-15,121.62538645453161,0.7232617807706441,4.717875695292534,-0.2674855837557857,0.4418383581557922,0.9910727914346662,0.03879022162084774,-0.6901601339197921,0.0036327807132680223,0.7255926356134923,0.09365197107601958,-0.23883021878476815
2014-10-16,123.44333935915614,0.7788766021037519,4.869247929595684,-0.4024114798280279,0.4416854854255683,0.989691372070538,0.03944520583187316,-0.7319270900989185,0.0035780422639126153,0.7751288609803716,0.09070917969507532,-0.3714150518929635
2014-10-17,124.41270068854216,0.8121256054723704,4.916536023669854,-0.5461094083374958,0.44306366550342063,0.9895059956896136,0.039517959150955434,-0.7850597016329047,0.0035612414411981715,0.8067346418885417,0.09011703837221237,-0.5117762968359799
2014-10-18,124.41270068854216,0.8437765163228014,4.820024618822617,-0.6263508643559219,0.44306366550342063,0.9890227901618415,0.038742223198652254,-0.8078815821840049,0.0035612414411981715,0.8368165233189173,0.09192145280196669,-0.5900528626978921
2014-10-19,124.41270068854216,0.8769270324398146,4.8434846160601595,-0.6950372325865061,0.44306366550342063,0.9883978506357949,0.038930789133703146,-0.8226786810455151,0.0035612414411981715,0.8719449003651698,0.09147622024736034,-0.6610410054295758
2014-10-20,123.9213331048355,0.9124321401578348,4.973318193249696,-0.7995825363253483,0.4411443946253277,0.9868486723663029,0.04013286549332347,-0.8418357661999109,0.0035598745072579754,0.9087440019164541,0.08870222605585436,-0.769406640173985
2014-10-21,123.73247696343996,0.9011629927345354,5.0230415903710774,-0.8002371230607347,0.43925530557352455,0.98607998409975,0.040595983476959474,-0.8487166538767036,0.0035500405096013246,0.8905403889948178,0.08744807258127331,-0.7628177876607325
2014-10-22,125.0828628873639,0.8750247734343511,5.0295440474998605,-0.807638397165581,0.43969333707810215,0.9853074695055306,0.04020969724708751,-0.8780453213111455,0.003515216448747599,0.8536792678291943,0.08742210684021538,-0.7686574238519197
2014-10-23,124.36694902584595,0.8255544506170263,5.442877957271967,-0.8230228386632857,0.438111819595202,0.9829890196626261,0.04376466577258261,-0.8752041648357805,0.003522735123976979,0.7868140061885781,0.08049267740972621,-0.7782938608746043
2014-10-24,125.2707835850938,0.7475378127064469,5.482370200120948,-0.789590778334769,0.43815846259781616,0.9823186304070676,0.043764156679014385,-0.8503779952634432,0.003497690762828065,0.6956776599903738,0.07992135638489897,-0.7363605532465899
2014-10-25,125.2707835850938,0.6662385540397344,5.657195614241062,-0.7831617404948682,0.43815846259781616,0.981898742872925,0.04515973679048833,-0.799535701947762,0.003497690762828065,0.6042986758491143,0.07745153119592048,-0.7266494811062081
2014-10-26,125.2707835850938,0.5779101179183821,5.538646027713639,-0.7717520612206681,0.43815846259781616,0.9830619636208654,0.04421339013938038,-0.7178381030090388,0.003497690762828065,0.5190474673235272,0.07910930946036436,-0.7225045902067745
2014-10-27,132.73988503765136,0.46527734394739717,5.557198464840235,-0.8299483201649527,0.43728500623422734,0.9839347396806621,0.04186532528082233,-0.4802722774835315,0.0032943000222592665,0.3950198278112456,0.07868803120868906,-0.7875590964975799
2014-10-28,122.65003517206618,0.42647564954914824,5.550755233616252,-0.81600213303425,0.4349088317875286,0.9861781096519138,0.04525685806635993,-0.43830047225946084,0.003545933200731605,0.3827620033541526,0.07835128977650678,-0.7731991264100851
2014-10-29,124.88240822917214,0.5935741726686179,5.9068927016473936,-0.840684500563354,0.43574408357870487,0.9878362460384462,0.04729963799871342,-0.5542978490649315,0.0034892351113142324,0.5372592773395315,0.07376874874621961,-0.8082175623866235
2014-10-30,125.36557844064787,0.6613288723445991,5.776487646348364,-0.8787003459233127,0.4368350433167887,0.9913427515741539,0.04607714269099106,-0.5821727609566983,0.0034844895125945644,0.626703573919332,0.07562295118780982,-0.8647259255834061
2014-10-31,125.24100881779852,0.7456711032727716,5.964897132923986,-0.9143846696507768,0.435794267587652,0.9946535641614759,0.04762734817636098,-0.6328871734035958,0.0034796451394099553,0.7321508850951659,0.07305981274718581,-0.9170940081357309
2014-11-01,125.24100881779852,0.8126217414074204,6.1951075603915,-0.9257445469016232,0.435794267587652,0.9973564218122156,0.049465487533753294,-0.7106945291687669,0.0034796451394099553,0.8185189447334172,0.0703449073869045,-0.929537890791168
2014-11-02,125.24100881779852,0.8168703117736842,6.192389071872955,-0.930622692380914,0.435794267587652,0.997792503904846,0.04944378147641469,-0.7260749484763896,0.0034796451394099553,0.8200571464268205,0.07037578913881799,-0.934496725305208
2014-11-03,124.76668905495667,0.8221245133259836,6.160236624579847,-0.9320033780265218,0.4349750244408498,0.9981072506426898,0.049374049044985185,-0.7352972670907352,0.003486307344817445,0.8256182357946887,0.07061011629086843,-0.9342339651921461
2014-11-04,126.31941937987662,0.8349058556887528,6.08819562600962,-0.9289438610323907,0.4351765959480273,0.9982011724534169,0.04819683035195698,-0.7365268223581931,0.003445049051716536,0.834771313898294,0.07147874718231659,-0.9309716265043967
2014-11-05,131.41771511695208,0.7279855272187633,5.960687602439242,-0.9378069166340876,0.43793388307486814,0.9970162836310563,0.04535680442423359,-0.6715662795403211,0.003332380894654418,0.7461461473108674,0.07347036320032209,-0.9388638544492492
2014-11-06,126.30855543365456,0.7151962659140241,5.815253546470305,-0.9069966362746487,0.43790514261304203,0.9952228112748723,0.046040060600050586,-0.6359853241330551,0.0034669475959849625,0.7332068319347673,0.07530284606057085,-0.9211566392653093
2014-11-07,126.88926935282038,0.6835768071088181,5.934085811775223,-0.8767399035554587,0.4386199632123419,0.9924203508056385,0.04676586004507028,-0.5900606167401016,0.003456714389242345,0.7048946595733746,0.07391533879438891,-0.9020105199247114
2014-11-08,126.88926935282038,0.6305674190589713,5.881304141321697,-0.8247843250382713,0.4386199632123419,0.9890516236954984,0.04634989366176039,-0.5147863738155564,0.003456714389242345,0.6573157165006198,0.0745786908265165,-0.8689999715326201
2014-11-09,126.88926935282038,0.5969254129733446,5.5935077563745255,-0.6804121076836228,0.4386199632123419,0.9846143432942713,0.04408180285774652,-0.41329661365756354,0.003456714389242345,0.6323527944338708,0.07841590327866761,-0.7601340513791746
2014-11-10,126.37497597878541,0.6244208411994902,5.554992171077549,-0.4786696643365471,0.43818281768847755,0.9826764109288006,0.043956425139183145,-0.3448122633158959,0.0034673226585778772,0.664196393684213,0.07888090643401924,-0.5839422134611735
2014-11-11,121.85439321084762,0.6181393826007976,5.547206279884102,-0.1395861863329467,0.4376469840679144,0.9791852275480681,0.045523235836771474,0.0066093105731997,0.0035915568781393313,0.6530595800572828,0.07889502607014251,-0.2623870450766832
2014-11-12,122.7368534214435,0.6523653554149675,4.8121757614083815,0.16558203884783307,0.4359762360900153,0.9760300140840282,0.039207260307421575,0.31619096170950917,0.003552121664655983,0.6993596757755195,0.09059856865294917,0.11766368995931095
2014-11-13,121.53336547105769,0.6707351137094797,4.847065319159616,0.30979018745602827,0.43574121639111074,0.9735690232261363,0.039882589446713794,0.4883486513811098,0.0035853628730036233,0.7314033218075019,0.08989794601461232,0.29948586813633654
2014-11-14,118.28243500180999,0.6709595073352793,5.127520578104743,0.36890467848763747,0.43506505848181604,0.9681450691859486,0.0433498057258145,0.5719495024816356,0.0036781882151408073,0.7608082052874536,0.08484901266698118,0.3828249342673857
2014-11-15,118.28243500180999,0.6839313843594076,5.4231348223133775,0.4364038480298206,0.43506505848181604,0.9591040468218206,0.04584902925130339,0.5839923177343261,0.0036781882151408073,0.8125811903452235,0.08022390605001183,0.4719728912482692
2014-11-16,118.28243500180999,0.540799836320814,5.25886740460375,0.5510302194262654,0.43506505848181604,0.9341093432805254,0.044460256542091625,0.7118920432164998,0.0036781882151408073,0.7351066632657212,0.08272980187729181,0.6251151225906384
2014-11-17,120.55988908269278,0.6179498302995878,5.269173588581273,0.6494495191301874,0.43701989858468476,0.9237857116850356,0.04370585962439891,0.7277531208810537,0.003624919547536495,0.7956579651596715,0.08293898298050806,0.6987780844636097
2014-11-18,119.42956998725917,0.6929984303515495,5.46857941542584,0.6855867753942906,0.4363266887815989,0.8990276110958035,0.04578915771034955,0.7068752028425359,0.0036534225889630727,0.8695949675408288,0.07978794045685848,0.7194371620136432
2014-11-19,124.04455545879205,0.7023950515322769,5.3835056959785,0.7698110055496182,0.43816232996033566,0.8393087895758736,0.043399774186517324,0.6994787951408697,0.0035322979580985677,0.9410172276936883,0.08138977735040656,0.8128735441308652
2014-11-20,123.80382156079946,0.6686242215097458,5.736502406124802,0.6826828661191598,0.4365816045186475,0.8555419969575476,0.04633542271801063,0.6871812598892758,0.003526398450505378,0.8952157793951523,0.07610588710858275,0.7273657046777846
2014-11-21,127.49196867793823,0.5084351444043246,5.881464472890954,0.49131383839170695,0.43783429683066893,0.8736595836573108,0.046132039012969674,0.6863152650083111,0.003434210808499608,0.7649084027133345,0.07444307431401645,0.5937627815030099
2014-11-22,127.49196867793823,0.3838211746186298,5.846933926920901,0.3235678452913093,0.43783429683066893,0.8837060957505787,0.045861194140715156,0.6868125681362256,0.003434210808499608,0.6607722631246142,0.0748827167029815,0.47372871903681546
2014-11-23,127.49196867793823,0.2841850289666156,5.613850883945645,0.19802198514854197,0.43783429683066893,0.8991267820176828,0.04403297668206052,0.6871173124273925,0.003434210808499608,0.5760671442747196,0.0779917931348652,0.40928135311464825
2014-11-24,125.81529169921826,0.16408910116056066,5.490592773029172,0.03882629479986446,0.43521718748636146,0.9196597158300771,0.04364010684929555,0.6619863789230823,0.0034591756026510537,0.4514344540200917,0.07926597463651473,0.3043720762577897
2014-11-25,124.97662308187837,-0.027105054716024483,5.506969728530726,-0.07652825388024516,0.4344097156090737,0.9183202762731922,0.04406399847212097,0.6120773103135285,0.0034759277767048512,0.286994534149546,0.0788836214875972,0.19447983414059844
2014-11-26,125.15073642200339,-0.09235395783969913,5.627032889759607,-0.16827719656114093,0.4329834133158773,0.9234698039026535,0.04496204377723734,0.5855849561243492,0.003459695289813351,0.19470295807658083,0.07694702017893747,0.07580955046873318
2014-11-27,125.15073642200339,-0.18666110283998733,5.607244306631355,-0.29801745725312184,0.4329834133158773,0.9268027432815995,0.044803925785334146,0.5378559171235475,0.003459695289813351,0.08506682441707707,0.07721857469342178,-0.06929207507263009
2014-11-28,126.83380710886783,-0.35284083333415495,5.492300664387862,-0.43904271015116103,0.4314941072577527,0.9132354815445528,0.043303128634099464,0.4710465840081263,0.0034020433281434156,-0.11025662176407137,0.07856345339132019,-0.1991195539636294
2014-11-29,126.83380710886783,-0.5608344592512706,5.5062839678744195,-0.5274644477372521,0.4314941072577527,0.8992478509374272,0.04341337765843534,0.44202745004641675,0.0034020433281434156,-0.33266220101936983,0.0783639401409807,-0.27669589732890404
2014-11-30,126.83380710886783,-0.7183917719034498,5.469055632279515,-0.5784149098819632,0.4314941072577527,0.8905756515402755,0.04311985705502911,0.4158127890048076,0.0034020433281434156,-0.5121620500055786,0.07889737027193211,-0.3201436414354261
2014-12-01,132.97184614653048,-0.5623076804058934,5.414547239500768,-0.6456016052525672,0.4343744167423342,0.8792952201942993,0.04071950113059362,0.34546260169537857,0.0032666645559216215,-0.4257441171899351,0.08022358980884693,-0.3822519232086259
2014-12-02,133.94222842813107,-0.5900028030268893,5.419535123446069,-0.5688361537655986,0.43453166198129983,0.8730710135403623,0.04046173628023525,0.318011037465233,0.003244172260538841,-0.44602093422217004,0.08017877033427144,-0.28076192358739793
2014-12-03,135.69538053975387,-0.634515401083427,5.531399226973759,-0.4592584576771744,0.43446287960409546,0.8703281672682871,0.040763356902582676,0.2787097184486963,0.0032017514367544257,-0.4756100108598354,0.07854484223186166,-0.13944979358959164
2014-12-04,136.14332436245328,-0.610996148963766,5.6057832165707335,-0.34982411914164696,0.43441576942556126,0.8702794175258317,0.04117560110142823,0.1653153150068829,0.003190870881549944,-0.4582876481261741,0.07749421492815228,-0.03798485170050187
2014-12-05,139.15583872634025,-0.5917977560935377,5.507093186420781,-0.31401121297672285,0.43410884857883714,0.8731222937565638,0.0395750062435459,0.08951809724018431,0.003119587740996932,-0.44763633915377943,0.07882722043804329,0.00026596756623261335
2014-12-06,139.15583872634025,-0.5529719007900076,5.537495088940559,-0.15103988886966682,0.43410884857883714,0.877964019464168,0.03979348002659402,-0.06793966878483336,0.003119587740996932,-0.41845074443146557,0.07839444398710815,0.1270551361772976
2014-12-07,139.15583872634025,-0.535523252865907,5.532918621771682,0.09625848342291676,0.43410884857883714,0.8530562519222425,0.03976059267374728,-0.2205662351689925,0.003119587740996932,-0.3732037116495392,0.07845928672629424,0.35921370690666676
2014-12-08,144.17172544269712,-0.2812466394167303,5.692895390973665,0.18380294267423186,0.43460130994827134,0.8346955644407189,0.03948690614260824,-0.11147091399275169,0.003014469783265576,-0.19508363556117733,0.07634099699730136,0.4185559308944414
2014-12-09,142.45608760489418,-0.08009787451536637,5.8481231921779395,0.44449920128231507,0.43214789467154957,0.7311948334220731,0.041052111499775765,0.026620348158888554,0.0030335516153589975,-0.11375575728804155,0.07389514216279879,0.5708766907883893
2014-12-10,144.8346388295929,0.41342517037352694,5.849725208305285,0.5940326720187376,0.43256433708650155,0.7517674580103672,0.04038899296174485,0.3166021478345179,0.0029866083181623484,0.24623064280078874,0.07394609518962672,0.6464367091373678
2014-12-11,146.16023564266527,0.5472309050874714,5.806833225645715,0.7052549717808985,0.43229836889741796,0.8077566768368751,0.039729227310787506,0.5207812669022583,0.002957701641603175,0.4191984198915102,0.0744464929676617,0.6531660161430852
2014-12-12,145.0963716217211,0.6344300564522881,5.679692066270918,0.744445428777679,0.4302754671728552,0.9046269939824719,0.039144273580309585,0.6872795256482135,0.0029654460849966734,0.609263298954882,0.07575683015071602,0.6719726613816795
2014-12-13,145.0963716217211,0.6904965024257623,5.764157325906232,0.7948518326969559,0.4302754671728552,0.9580876336363288,0.03972640570870989,0.7473958470265538,0.0029654460849966734,0.7344875624014573,0.07464672507098996,0.7491429894664037
2014-12-14,145.0963716217211,0.7240970756411154,5.694390787515349,0.806722331898253,0.4302754671728552,0.9700045632746368,0.039245576742340076,0.7625232023306496,0.0029654460849966734,0.7843404234508107,0.0755612818347858,0.7805791734269562
2014-12-15,146.26764193465388,0.761670468043279,5.761282189839139,0.8323610596419749,0.4320436070355859,0.9771608479343431,0.03938863109868848,0.7872951781178615,0.0029537880102600174,0.8204518778302213,0.07499087751638998,0.8119376361256185
2014-12-16,149.59355119254732,0.7985015395364551,6.031700165566127,0.8815836722419719,0.4337760990066949,0.9787506072800859,0.04032058947382368,0.8444628325513609,0.0028996978516030135,0.8354048283041604,0.07191605801015165,0.8768224485912444
2014-12-17,146.69785221707744,0.8130881089557264,6.294687557857005,0.8415531012732141,0.4334099121835806,0.9783385871096959,0.04290920052832393,0.8509982182403154,0.002954439384308357,0.8507336048022104,0.06885328432903712,0.8523512671043424
2014-12-18,141.65879870070287,0.8154982303922884,6.619320756610463,0.6395404572056315,0.4340893822888323,0.9794421478800309,0.04672721226865536,0.7364435093375246,0.003064330534144777,0.8436033669619438,0.06557914297404667,0.6640671526735669
2014-12-19,141.63777954140917,0.8295022831805023,6.514694319649424,0.49008363262022614,0.4345193779434147,0.9815418683566572,0.04599545644348929,0.666161234756826,0.0030678211657249174,0.8407217335112935,0.06669835246648957,0.5223773395355348
2014-12-20,141.63777954140917,0.8801155943544234,6.275533532285153,0.4014181614273185,0.4345193779434147,0.9847429644177296,0.04430691834201228,0.6149065879859158,0.0030678211657249174,0.8585664147901176,0.06924022885193479,0.42769936607858466
2014-12-21,141.63777954140917,0.9141259409713927,6.453779530337666,0.3179998359761045,0.4345193779434147,0.9854430892496757,0.04556538199930508,0.5169217919961866,0.0030678211657249174,0.9027990462974278,0.06732789304326924,0.3586766865157485
2014-12-22,140.0633435101435,0.9408528942521388,6.26281351032253,0.2359526862158434,0.4347118791121394,0.9859675743341804,0.04471415113597493,0.3970818115125512,0.0031036805792134838,0.9356679967902108,0.06941159566633048,0.28914103205867625
2014-12-23,141.34294249689356,0.9516314836145687,6.223383839927102,0.14935221199913193,0.4369331467132807,0.9821161077493806,0.04403038262815195,0.2910260328414915,0.003091297938154101,0.9508408837762876,0.07020829149410118,0.22273091527157204
2014-12-24,140.50300763977833,0.9717540896672776,6.454761063561273,0.04136729333019758,0.43613551339204204,0.9809239150642791,0.045940376451655704,0.14116175189227995,0.0031041009065813484,0.971168044884161,0.06756803375017786,0.13103182120438597
2014-12-25,140.50300763977833,0.9745792954915663,6.526105650929366,-0.10058761519877113,0.43613551339204204,0.9799483440043361,0.04644815623919595,-0.02579771328034816,0.0031041009065813484,0.9716535995835042,0.06682936757696116,0.0001292867243835796
2014-12-26,137.52765718358896,0.9729123909667194,6.369676961725253,-0.2351549475019965,0.43453940388131423,0.9807086265235172,0.046315607290700944,-0.20419982462319725,0.003159651031510245,0.9709494861833025,0.06822000652347328,-0.13806720835802105
2014-12-27,137.52765718358896,0.9717243206639389,6.612898553931185,-0.4394641939012166,0.43453940388131423,0.9814024763226473,0.048084135870237854,-0.46966528546113395,0.003159651031510245,0.9705620077600678,0.06571088310783062,-0.3485090960713784
2014-12-28,137.52765718358896,0.9752929054500055,6.584215463775511,-0.5550540612631625,0.43453940388131423,0.9825192278933677,0.04787557352908356,-0.548460335628754,0.003159651031510245,0.9740414318220543,0.06599714214579201,-0.4540879513509524
2014-12-29,138.93293257968932,0.9772674426973037,6.686186645917538,-0.6406660873952301,0.43490932853013525,0.9853499143134384,0.04812528262212033,-0.6225211722646944,0.0031303544843889293,0.980199065055813,0.06504594495513864,-0.5669788447577099
2014-12-30,140.41871662335691,0.9772398474382669,6.694890215601101,-0.6443202073734293,0.4354529043109005,0.9853158489965289,0.047678047318711135,-0.6189393436337369,0.0031011030066519516,0.9806574217634644,0.06504257579850446,-0.5696952762204727
2014-12-31,138.85840695783898,0.9766295233006923,6.4301841273859415,-0.6547912138012193,0.4347293603850948,0.9856313631727565,0.04630748881728359,-0.6048898029400355,0.003130738497648831,0.9821576476921127,0.06760760683875237,-0.5844483257479273
2015-01-01,138.85840695783898,0.9703680494625806,6.551810662026232,-0.5979835120680751,0.4347293603850948,0.9867774952440878,0.04718339210110291,-0.5708462482617316,0.003130738497648831,0.9748365263994234,0.06635255241802869,-0.5375444813946969
2015-01-02,140.77332359438444,0.967753615061574,6.53330412984869,-0.5219374244986825,0.43543106781493984,0.9884437914519435,0.046410100742334884,-0.5081100238365309,0.0030931362327536152,0.9717731758948936,0.06664791033155598,-0.47209220023038256
2015-01-03,140.77332359438444,0.9643247976684876,7.322418176221799,-0.25502396178531583,0.43543106781493984,0.9923526058864509,0.052015665960407124,-0.28449030838098593,0.0030931362327536152,0.968651722547748,0.05946547401907772,-0.23234202162156645
2015-01-04,140.77332359438444,0.9561898828122528,7.790457404995783,0.03859042978036619,0.43543106781493984,0.9914864221451458,0.055340438131891566,-0.03925091587976106,0.0030931362327536152,0.9586666528105692,0.05589287575537108,0.057785867728312
2015-01-05,144.26531620677832,0.9220590625663302,7.3616443205687725,0.45346261853150804,0.4342933115235899,0.9846622128031588,0.05102851131603373,0.32306976255830205,0.0030103792300368907,0.9264224776634971,0.05899406336572856,0.4787813399753207
2015-01-06,142.1769725831715,0.8912729513429996,6.997508701629725,0.65782274532582,0.4360381565590736,0.9876377860779831,0.04921689197972113,0.5665552028778286,0.0030668690480379827,0.8942043417478285,0.062313342526822434,0.6496113889693942
2015-01-07,144.05547306125334,0.909080600837238,6.882926664893697,0.6711979184460469,0.43563337271737157,0.9904463782927956,0.04777969568686245,0.5885057784691679,0.00302406679496403,0.9169181426995777,0.06329188060935119,0.6616243132881338
2015-01-08,146.86211511535544,0.8495095772816951,7.277738406295033,0.6501082750550644,0.4354005895223541,0.9907670017492253,0.04955490665907,0.6399704479056277,0.0029646896286381346,0.8627376977923537,0.05982635885150051,0.6418901325642842
2015-01-09,148.41842177052135,0.8244642310093078,7.041163234181606,0.6698186885314438,0.43468956350650073,0.9910783451907645,0.04744130243527567,0.6680649603734371,0.002928811385547546,0.8294708266954519,0.0617354759503775,0.6536838831031212
2015-01-10,148.41842177052135,0.8117339171769897,7.441193223621705,0.6788668432142482,0.43468956350650073,0.9913656281687986,0.05013658772848954,0.7193926626814888,0.002928811385547546,0.8109950218103219,0.05841664776646303,0.6547473826773761
2015-01-11,148.41842177052135,0.7999012215435329,7.697094144418239,0.6726673917538201,0.43468956350650073,0.991261494360823,0.051860773430936896,0.7593807318937548,0.002928811385547546,0.7932598423207226,0.05647450263054505,0.6381095797912877
2015-01-12,150.4569464237002,0.8140799659757499,7.573899855033635,0.6875296135392281,0.4348094579835337,0.9944336168767457,0.05033931656239291,0.8075248845213374,0.002889926110550399,0.8019925776971314,0.05740892622108782,0.6706580601030059
2015-01-13,148.57013540307506,0.8278094481825062,8.95696953916984,0.6866269374996928,0.43398692036830955,0.994669175845461,0.060287819721435425,0.8059003998907596,0.0029210912354013176,0.810819262879623,0.04845242785190189,0.65810686150468
