date,target_tesla_change_volume_next
2017-05-31,28.01654910123477
2017-06-01,-23.64052431900757
2017-06-02,-26.52208201892744
2017-06-03,0.0
2017-06-04,0.0
2017-06-05,21.36238417230152
2017-06-06,63.41607216555627
2017-06-07,-15.232528772955224
2017-06-08,-3.580549052990001
2017-06-09,90.491640456878
2017-06-10,0.0
2017-06-11,0.0
2017-06-12,-39.0680941290973
2017-06-13,12.266940490791711
2017-06-14,8.557829927421468
2017-06-15,-18.65989515072084
2017-06-16,-35.44334148563756
2017-06-17,0.0
2017-06-18,0.0
2017-06-19,-2.6994503045609908
2017-06-20,13.580077260165211
2017-06-21,-33.81639264925324
2017-06-22,52.945238869028266
2017-06-23,-14.396132699407682
2017-06-24,0.0
2017-06-25,0.0
2017-06-26,2.455862732321812
2017-06-27,5.94024923910903
2017-06-28,-9.917957806872105
2017-06-29,30.44030146767156
2017-06-30,-28.859019583992215
2017-07-01,0.0
2017-07-02,0.0
2017-07-03,7.812259553731726
2017-07-04,0.0
2017-07-05,170.35081041646842
2017-07-06,13.362117007983954
2017-07-07,-26.637687909130893
2017-07-08,0.0
2017-07-09,0.0
2017-07-10,-2.5111272563113185
2017-07-11,-16.362899666447195
2017-07-12,-10.496219526965069
2017-07-13,-16.930050937068074
2017-07-14,-34.54883937401827
2017-07-15,0.0
2017-07-16,0.0
2017-07-17,75.58309037900874
2017-07-18,-35.4686186961496
2017-07-19,-0.2620142146633863
2017-07-20,-18.732106339468302
2017-07-21,-5.121752932522938
2017-07-22,0.0
2017-07-23,0.0
2017-07-24,76.2098090419455
2017-07-25,-19.07932060529576
2017-07-26,-31.025010015452416
2017-07-27,72.2203783604381
2017-07-28,-41.21699749470032
2017-07-29,0.0
2017-07-30,0.0
2017-07-31,74.88525530694206
2017-08-01,-2.7181872502958337
2017-08-02,57.67002685743879
2017-08-03,3.387694305465372
2017-08-04,-31.519024750646476
2017-08-05,0.0
2017-08-06,0.0
2017-08-07,-31.766444777697465
2017-08-08,17.792710886236062
2017-08-09,-7.486107009584153
2017-08-10,2.9134806517607137
2017-08-11,-38.44830746239197
2017-08-12,0.0
2017-08-13,0.0
2017-08-14,3.5136744697420896
2017-08-15,-31.73349265356701
2017-08-16,10.6544358367638
2017-08-17,47.27576307926651
2017-08-18,7.568072876265486
2017-08-19,0.0
2017-08-20,0.0
2017-08-21,20.102806848859142
2017-08-22,-33.4606028881978
2017-08-23,14.634428505321615
2017-08-24,-7.463921687354935
2017-08-25,-24.00811394420572
2017-08-26,0.0
2017-08-27,0.0
2017-08-28,8.036739380022961
2017-08-29,8.227948990435706
2017-08-30,-16.221125757910503
2017-08-31,19.33546250988896
2017-09-01,-25.12522097819681
2017-09-02,0.0
2017-09-03,0.0
2017-09-04,0.0
2017-09-05,25.76160026233809
2017-09-06,6.683006962008808
2017-09-07,3.612455394241576
2017-09-08,-23.016135119833937
2017-09-09,0.0
2017-09-10,0.0
2017-09-11,134.9348858587406
2017-09-12,-22.09701190802259
2017-09-13,-29.930184667414483
2017-09-14,72.09452355920864
2017-09-15,-24.74140923290524
2017-09-16,0.0
2017-09-17,0.0
2017-09-18,32.60769301724933
2017-09-19,-10.240678909293266
2017-09-20,-23.757342798245475
2017-09-21,-6.116972616942129
2017-09-22,76.67922567233987
2017-09-23,0.0
2017-09-24,0.0
2017-09-25,-6.783587028457971
2017-09-26,-5.911200515389369
2017-09-27,-15.315176837192402
2017-09-28,-12.22216721944458
2017-09-29,-3.994661252725773
2017-09-30,0.0
2017-10-01,0.0
2017-10-02,3.5186309255742065
2017-10-03,92.05568585912084
2017-10-04,-19.59994484714781
2017-10-05,-48.89814417835488
2017-10-06,3.0155572068940817
2017-10-07,0.0
2017-10-08,0.0
2017-10-09,74.37347294938918
2017-10-10,-6.875108424409837
2017-10-11,-35.50476463423372
2017-10-12,-9.193921080696764
2017-10-13,-13.371666258869585
2017-10-14,0.0
2017-10-15,0.0
2017-10-16,51.82883773478322
2017-10-17,-38.73500139521905
2017-10-18,49.97419002216621
2017-10-19,2.484258265675932
2017-10-20,-2.595914496819318
2017-10-21,0.0
2017-10-22,0.0
2017-10-23,16.56863540483531
2017-10-24,-21.84678022723714
2017-10-25,91.33290290981142
2017-10-26,-41.54710789960554
2017-10-27,38.94097740619091
2017-10-28,0.0
2017-10-29,0.0
2017-10-30,-39.04609080619511
2017-10-31,33.32784881534412
2017-11-01,49.09824938737373
2017-11-02,134.0155841698887
2017-11-03,-55.0612892468446
2017-11-04,0.0
2017-11-05,0.0
2017-11-06,-27.074432201484143
2017-11-07,-18.37341967314216
2017-11-08,-10.747407589294143
2017-11-09,15.275220620912954
2017-11-10,-15.08509114941896
2017-11-11,0.0
2017-11-12,0.0
2017-11-13,63.98365546763522
2017-11-14,-25.16578992471885
2017-11-15,5.331125244446011
2017-11-16,-2.6192985097094668
2017-11-17,135.91315848233455
2017-11-18,0.0
2017-11-19,0.0
2017-11-20,-39.951656704356
2017-11-21,-11.959697855159623
2017-11-22,-32.27658959139548
2017-11-23,0.0
2017-11-24,-34.0308280462014
2017-11-25,0.0
2017-11-26,0.0
2017-11-27,40.436484695293
2017-11-28,8.639346781097036
2017-11-29,77.13708455399535
2017-11-30,-50.36612906905125
2017-12-01,-1.348929129515586
2017-12-02,0.0
2017-12-03,0.0
2017-12-04,35.9244333667218
2017-12-05,-20.36983085122791
2017-12-06,54.85419132680512
2017-12-07,-33.5594068350173
2017-12-08,-27.44634564698992
2017-12-09,0.0
2017-12-10,0.0
2017-12-11,128.85973763874873
2017-12-12,10.017636684303357
2017-12-13,-28.76036275362983
2017-12-14,-6.776500843847943
2017-12-15,19.53999206882877
2017-12-16,0.0
2017-12-17,0.0
2017-12-18,-21.014827208215547
2017-12-19,24.630218034403416
2017-12-20,-12.764835164835164
2017-12-21,-26.346199066142628
2017-12-22,-3.8629937061023463
2017-12-23,0.0
2017-12-24,0.0
2017-12-25,0.0
2017-12-26,3.856919208691112
2017-12-27,7.621505572811982
2017-12-28,-8.399651959848054
2017-12-29,-12.489864003892226
2017-12-30,0.0
2017-12-31,0.0
2018-01-01,0.0
2018-01-02,15.2229164460447
2018-01-03,3.8899866734065434
2018-01-04,119.97788344575918
2018-01-05,-53.8401214521983
2018-01-06,0.0
2018-01-07,0.0
2018-01-08,114.74560027879424
2018-01-09,-27.514858916364084
2018-01-10,-39.6930008675454
2018-01-11,54.19151256409662
2018-01-12,-27.39297268828531
2018-01-13,0.0
2018-01-14,0.0
2018-01-15,0.0
2018-01-16,34.17960249528507
2018-01-17,9.718425157932131
2018-01-18,-19.957767297810936
2018-01-19,-14.026170459741817
2018-01-20,0.0
2018-01-21,0.0
2018-01-22,27.046212384673616
2018-01-23,-11.99600669844132
2018-01-24,-3.255022505214622
2018-01-25,27.47612293144208
2018-01-26,-32.652849279705656
2018-01-27,0.0
2018-01-28,0.0
2018-01-29,4.575494558752258
2018-01-30,-0.6193254829264139
2018-01-31,31.718846047862304
2018-02-01,-32.4487858257833
2018-02-02,-11.742144507706598
2018-02-03,0.0
2018-02-04,0.0
2018-02-05,20.49503347009285
2018-02-06,13.984901771913716
2018-02-07,36.96250294788146
2018-02-08,48.002640188256905
2018-02-09,25.392162565683595
2018-02-10,0.0
2018-02-11,0.0
2018-02-12,-51.84827234279441
2018-02-13,-26.776710877035224
2018-02-14,-13.365641857813248
2018-02-15,49.66714759409725
2018-02-16,-4.571360922728274
2018-02-17,0.0
2018-02-18,0.0
2018-02-19,0.0
2018-02-20,-28.9441037819445
2018-02-21,-19.69870803611513
2018-02-22,116.48030811280906
2018-02-23,-16.534190364142443
2018-02-24,0.0
2018-02-25,0.0
2018-02-26,-25.39622511775019
2018-02-27,10.539170506912445
2018-02-28,26.520615333305543
2018-03-01,13.442180008896653
2018-03-02,-26.03694667131404
2018-03-03,0.0
2018-03-04,0.0
2018-03-05,-24.917530631479732
2018-03-06,12.079606673989218
2018-03-07,16.837389457964868
2018-03-08,-28.77998122740798
2018-03-09,54.416465705793286
2018-03-10,0.0
2018-03-11,0.0
2018-03-12,50.06900559308492
2018-03-13,-27.809777347531465
2018-03-14,33.55124207985518
2018-03-15,-17.604237266862466
2018-03-16,-6.8166585425298525
2018-03-17,0.0
2018-03-18,0.0
2018-03-19,22.346460039559936
2018-03-20,-36.34274414440897
2018-03-21,25.06349306298932
2018-03-22,-17.0951933404941
2018-03-23,34.72002915097778
2018-03-24,0.0
2018-03-25,0.0
2018-03-26,25.85012547145713
2018-03-27,65.63186550768935
2018-03-28,51.394175317185706
2018-03-29,-27.763387202757915
2018-03-30,0.0
2018-03-31,0.0
2018-04-01,0.0
2018-04-02,6.217906886300573
2018-04-03,16.94427206156137
2018-04-04,5.584152321113955
2018-04-05,-3.898133861394104
2018-04-06,-29.29120186600144
2018-04-07,0.0
2018-04-08,0.0
2018-04-09,-24.189552006982098
2018-04-10,7.219653066401288
2018-04-11,-31.910498826184277
2018-04-12,1.6825027729890918
2018-04-13,-3.700977815161388
2018-04-14,0.0
2018-04-15,0.0
2018-04-16,-13.493558248717108
2018-04-17,10.436223081170626
2018-04-18,-6.318571428571429
2018-04-19,-7.122924195983349
2018-04-20,-7.596952681180835
2018-04-21,0.0
2018-04-22,0.0
2018-04-23,-13.051049236837898
2018-04-24,16.18302202967261
2018-04-25,-29.403901289289923
2018-04-26,8.530994618297782
2018-04-27,0.197428833792479
2018-04-28,0.0
2018-04-29,0.0
2018-04-30,-3.125143197543878
2018-05-01,9.398798543115271
2018-05-02,93.92943618125216
2018-05-03,93.43730491393916
2018-05-04,-50.61462301392915
2018-05-05,0.0
2018-05-06,0.0
2018-05-07,1.2696338133358245
2018-05-08,-31.667857389781297
2018-05-09,-3.416526138279929
2018-05-10,-1.3234626532108829
2018-05-11,-17.198669403354806
2018-05-12,0.0
2018-05-13,0.0
2018-05-14,55.71416360372681
2018-05-15,30.636218916396764
2018-05-16,-40.39415076897218
2018-05-17,-22.090236164962985
2018-05-18,64.04786680541103
2018-05-19,0.0
2018-05-20,0.0
2018-05-21,26.623367669162555
2018-05-22,-2.5787903208241647
2018-05-23,-33.09597800084956
2018-05-24,-30.215034001102737
2018-05-25,-7.221011803576982
2018-05-26,0.0
2018-05-27,0.0
2018-05-28,0.0
2018-05-29,46.23106500477408
2018-05-30,32.17273144389934
2018-05-31,-20.96212131327022
2018-06-01,-8.366978056320418
2018-06-02,0.0
2018-06-03,0.0
2018-06-04,-11.55150800088489
2018-06-05,24.957272083038063
2018-06-06,213.0387643448092
2018-06-07,-23.56225988820981
2018-06-08,-42.802172140004046
2018-06-09,0.0
2018-06-10,0.0
2018-06-11,60.672500365621794
2018-06-12,69.51037281450299
2018-06-13,-57.62460062468118
2018-06-14,15.958098375889662
2018-06-15,-1.2084509607503846
2018-06-16,0.0
2018-06-17,0.0
2018-06-18,11.291170045076182
2018-06-19,5.704370009608062
2018-06-20,-34.30680384582233
2018-06-21,-4.969166358529053
2018-06-22,28.856171003250864
2018-06-23,0.0
2018-06-24,0.0
2018-06-25,-32.48361110840533
2018-06-26,7.51951293408164
2018-06-27,11.824220060382418
2018-06-28,0.7715660510937417
2018-06-29,-22.69111693260301
2018-06-30,0.0
2018-07-01,0.0
2018-07-02,188.950157106771
2018-07-03,-34.52702054392904
2018-07-04,0.0
2018-07-05,42.28583524660903
2018-07-06,-49.27158911446293
2018-07-07,0.0
2018-07-08,0.0
2018-07-09,-14.310529580959896
2018-07-10,24.67749578770009
2018-07-11,-48.43372221928944
2018-07-12,17.13928871235233
2018-07-13,2.597357197790684
2018-07-14,0.0
2018-07-15,0.0
2018-07-16,33.20215339534567
2018-07-17,-10.51965160448668
2018-07-18,-19.610645779137247
2018-07-19,5.175847231606268
2018-07-20,-12.731391476341011
2018-07-21,0.0
2018-07-22,0.0
2018-07-23,112.9499050792298
2018-07-24,-12.754596148423069
2018-07-25,-26.22721775034408
2018-07-26,-34.5549368233598
2018-07-27,23.1681243926142
2018-07-28,0.0
2018-07-29,0.0
2018-07-30,19.47644346255677
2018-07-31,-25.494195858587343
2018-08-01,99.519391754811
2018-08-02,129.18435445337332
2018-08-03,-41.173810036614256
2018-08-04,0.0
2018-08-05,0.0
2018-08-06,-37.28773843957091
2018-08-07,260.5174970517147
2018-08-08,-20.419228003808808
2018-08-09,-30.06527967702025
2018-08-10,-32.773891688683534
2018-08-11,0.0
2018-08-12,0.0
2018-08-13,-9.41914819944598
2018-08-14,-33.23330689322337
2018-08-15,30.271670674453222
2018-08-16,-33.37215562611935
2018-08-17,212.64182058047493
2018-08-18,0.0
2018-08-19,0.0
2018-08-20,-8.208939478653487
2018-08-21,-24.307706452595347
2018-08-22,-54.85947677684821
2018-08-23,-13.432559704002689
2018-08-24,-30.00990810716297
2018-08-25,0.0
2018-08-26,0.0
2018-08-27,263.05168489424307
2018-08-28,-41.51751240509813
2018-08-29,-2.6369115320756698
2018-08-30,-3.097725380669769
2018-08-31,-25.518588828689012
2018-09-01,0.0
2018-09-02,0.0
2018-09-03,0.0
2018-09-04,55.35524920466597
2018-09-05,-7.540865816418174
2018-09-06,-3.108486167236557
2018-09-07,200.66169393647735
2018-09-08,0.0
2018-09-09,0.0
2018-09-10,-36.49491594751888
2018-09-11,-35.80004900759618
2018-09-12,9.21919302071974
2018-09-13,-36.69449048465363
2018-09-14,6.707884484961268
2018-09-15,0.0
2018-09-16,0.0
2018-09-17,1.803239919593236
2018-09-18,140.2505952726639
2018-09-19,-49.87218613083547
2018-09-20,-11.398570205789104
2018-09-21,-31.280104498326388
2018-09-22,0.0
2018-09-23,0.0
2018-09-24,-4.108504108504107
2018-09-25,-7.460251909973159
2018-09-26,75.00502041635986
2018-09-27,8.490157078743366
2018-09-28,295.45545357323334
2018-09-29,0.0
2018-09-30,0.0
2018-10-01,-35.28144381673537
2018-10-02,-46.075325104694734
2018-10-03,-31.9197854132073
2018-10-04,22.754221388367736
2018-10-05,82.84220822889283
2018-10-06,0.0
2018-10-07,0.0
2018-10-08,-24.92017052578784
2018-10-09,-10.481195306063372
2018-10-10,6.25756595857585
2018-10-11,-36.26602576607648
2018-10-12,-11.830747946178244
2018-10-13,0.0
2018-10-14,0.0
2018-10-15,-13.905629460938153
2018-10-16,53.6516129032258
2018-10-17,-9.141963385959018
2018-10-18,-37.36699208595691
2018-10-19,72.94141518482992
2018-10-20,0.0
2018-10-21,0.0
2018-10-22,-40.26665244520292
2018-10-23,239.7639412174348
2018-10-24,5.415760098382361
2018-10-25,3.9006296645279104
2018-10-26,31.595867701180858
2018-10-27,0.0
2018-10-28,0.0
2018-10-29,-47.180543654628
2018-10-30,-36.99641032721248
2018-10-31,-16.461590717345807
2018-11-01,4.928977086421038
2018-11-02,-2.4012199847501914
2018-11-03,0.0
2018-11-04,0.0
2018-11-05,0.2945696721311508
2018-11-06,-13.63938194355766
2018-11-07,9.043457688269818
2018-11-08,-3.848396501457729
2018-11-09,-28.09172578165766
2018-11-10,0.0
2018-11-11,0.0
2018-11-12,36.1398760492665
2018-11-13,-21.506878916660664
2018-11-14,-7.493668098227069
2018-11-15,-8.225700851139816
2018-11-16,55.78615128521089
2018-11-17,0.0
2018-11-18,0.0
2018-11-19,34.72981599178486
2018-11-20,-17.552966865453346
2018-11-21,-41.44939847839394
2018-11-22,0.0
2018-11-23,-10.331142783989078
2018-11-24,0.0
2018-11-25,0.0
2018-11-26,90.17037072288583
2018-11-27,-20.442687153564144
2018-11-28,-35.08327697655034
2018-11-29,-25.36340730690958
2018-11-30,82.72145940857598
2018-12-01,0.0
2018-12-02,0.0
2018-12-03,47.56355367643139
2018-12-04,1.8708240534521137
2018-12-05,0.0
2018-12-06,-7.31986906014016
2018-12-07,46.77972585272554
2018-12-08,0.0
2018-12-09,0.0
2018-12-10,-42.54725832232956
2018-12-11,-4.607242761019126
2018-12-12,-20.3176515343647
2018-12-13,46.52675552019097
2018-12-14,-13.96027640885703
2018-12-15,0.0
2018-12-16,0.0
2018-12-17,21.086846755869736
2018-12-18,-7.479801928590046
2018-12-19,16.538028169014083
2018-12-20,9.640811196248578
2018-12-21,-11.630419206560916
2018-12-22,0.0
2018-12-23,0.0
2018-12-24,-30.64689152779164
2018-12-25,0.0
2018-12-26,46.82098598895663
2018-12-27,5.047102203819631
2018-12-28,15.905353873424222
2018-12-29,0.0
2018-12-30,0.0
2018-12-31,-36.59020022135023
2019-01-01,0.0
2019-01-02,84.98960696888437
2019-01-03,-40.25697768171136
2019-01-04,6.157755699764533
2019-01-05,0.0
2019-01-06,0.0
2019-01-07,2.124666964201194
2019-01-08,-7.186937175548258
2019-01-09,-22.481272740243984
2019-01-10,11.476375416444265
2019-01-11,-16.797107192391525
2019-01-12,0.0
2019-01-13,0.0
2019-01-14,4.131690182770731
2019-01-15,15.423170011243869
2019-01-16,-22.535746128190738
2019-01-17,-21.633949314747326
2019-01-18,556.8607718878342
2019-01-19,0.0
2019-01-20,0.0
2019-01-21,0.0
2019-01-22,-50.03602365139044
2019-01-23,3.8394921560990234
2019-01-24,-36.05586592178771
2019-01-25,-9.517985072764034
2019-01-26,0.0
2019-01-27,0.0
2019-01-28,-11.397870227322882
2019-01-29,-28.04788815717777
2019-01-30,143.4234156262847
2019-01-31,11.723242935743938
2019-02-01,-42.053591318461
2019-02-02,0.0
2019-02-03,0.0
2019-02-04,0.9432407941346144
2019-02-05,-8.287428081772552
2019-02-06,-25.275849795337248
2019-02-07,29.415500645033244
2019-02-08,-10.373278532650366
2019-02-09,0.0
2019-02-10,0.0
2019-02-11,21.99616714007049
2019-02-12,-22.61104955327714
2019-02-13,-6.814557053791504
2019-02-14,1.1513925626264188
2019-02-15,-24.91732041224427
2019-02-16,0.0
2019-02-17,0.0
2019-02-18,0.0
2019-02-19,6.7479320853286895
2019-02-20,71.33912292486326
2019-02-21,24.74202265440137
2019-02-22,-35.56548287163831
2019-02-23,0.0
2019-02-24,0.0
2019-02-25,15.432184789046444
2019-02-26,29.517845016222743
2019-02-27,30.31051558403728
2019-02-28,-5.929952878691691
2019-03-01,117.77448268651324
2019-03-02,0.0
2019-03-03,0.0
2019-03-04,-25.37863247117156
2019-03-05,9.75562678395958
2019-03-06,-44.92051564906446
2019-03-07,-8.640123845000247
2019-03-08,-6.596769923219481
2019-03-09,0.0
2019-03-10,0.0
2019-03-11,-16.183273617851146
2019-03-12,1.5123845082044785
2019-03-13,-8.787196332671476
2019-03-14,3.779566672023616
2019-03-15,108.14680293943746
2019-03-16,0.0
2019-03-17,0.0
2019-03-18,-30.46565892259309
2019-03-19,14.78066335959538
2019-03-20,-41.45890886904056
2019-03-21,-13.912451868793609
2019-03-22,47.05654856989121
2019-03-23,0.0
2019-03-24,0.0
2019-03-25,16.8015916575192
2019-03-26,-28.038179148311304
2019-03-27,19.430273844019094
2019-03-28,-22.83921086203754
2019-03-29,-11.555778627419144
2019-03-30,0.0
2019-03-31,0.0
2019-04-01,35.36961928129121
2019-04-02,-32.44599526533833
2019-04-03,44.543612768986485
2019-04-04,199.52647927873323
2019-04-05,-45.0340841543462
2019-04-06,0.0
2019-04-07,0.0
2019-04-08,-20.15523496161309
2019-04-09,-43.28748174902021
2019-04-10,19.601964769647708
2019-04-11,39.29304802231884
2019-04-12,-31.41451214428777
2019-04-13,0.0
2019-04-14,0.0
2019-04-15,48.80818262674178
2019-04-16,-27.550654473731395
2019-04-17,-29.51229908289677
2019-04-18,14.625963132741626
2019-04-19,0.0
2019-04-20,0.0
2019-04-21,0.0
2019-04-22,106.71340809693172
2019-04-23,-9.905244873261932
2019-04-24,-1.977357249243872
2019-04-25,103.67653227685857
2019-04-26,2.340110025904596
2019-04-27,0.0
2019-04-28,0.0
2019-04-29,-25.25055119025791
2019-04-30,-43.3749139968291
2019-05-01,13.099338588001608
2019-05-02,69.64332424049924
2019-05-03,30.5490850418243
2019-05-04,0.0
2019-05-05,0.0
2019-05-06,-54.30045387821216
2019-05-07,-6.484276207090711
2019-05-08,-39.037053121977216
2019-05-09,8.662003756233405
2019-05-10,4.423816193342667
2019-05-11,0.0
2019-05-12,0.0
2019-05-13,54.59954625230083
2019-05-14,-33.06383135821612
2019-05-15,0.6011802989355219
2019-05-16,2.567160087719289
2019-05-17,137.68524581401255
2019-05-18,0.0
2019-05-19,0.0
2019-05-20,15.401957642508158
2019-05-21,-12.288197523165511
2019-05-22,3.7841800943128954
2019-05-23,42.075546421766965
2019-05-24,-46.74898576492348
2019-05-25,0.0
2019-05-26,0.0
2019-05-27,0.0
2019-05-28,-27.048229418672097
2019-05-29,16.054650001454497
2019-05-30,-33.77253814147018
2019-05-31,31.289976660568986
2019-06-01,0.0
2019-06-02,0.0
2019-06-03,25.538355098157915
2019-06-04,5.687976485716906
2019-06-05,-2.14883215643672
2019-06-06,49.822364330757615
2019-06-07,-20.93991759788956
2019-06-08,0.0
2019-06-09,0.0
2019-06-10,-33.858218514699914
2019-06-11,10.094473311289564
2019-06-12,30.411464366928385
2019-06-13,-46.25234413554861
2019-06-14,-8.99697611498108
2019-06-15,0.0
2019-06-16,0.0
2019-06-17,65.69537492937283
2019-06-18,3.2394777864380275
2019-06-19,-48.291888831217854
2019-06-20,80.43071588264816
2019-06-21,-30.86273022295275
2019-06-22,0.0
2019-06-23,0.0
2019-06-24,-29.886248643640045
2019-06-25,7.499826111149743
2019-06-26,37.61019718218728
2019-06-27,-25.478418280985515
2019-06-28,8.071359843525716
2019-06-29,0.0
2019-06-30,0.0
2019-07-01,19.87914878710921
2019-07-02,12.73041614921957
2019-07-03,53.37617453288692
2019-07-04,0.0
2019-07-05,-50.24540352507905
2019-07-06,0.0
2019-07-07,0.0
2019-07-08,-16.773992668808468
2019-07-09,5.276762180086725
2019-07-10,47.73050332751825
2019-07-11,-17.836797620739798
2019-07-12,22.438251889705096
2019-07-13,0.0
2019-07-14,0.0
2019-07-15,19.55980653225369
2019-07-16,-25.91885528313379
2019-07-17,19.82697263467909
2019-07-18,-51.267320040554246
2019-07-19,48.11919472113646
2019-07-20,0.0
2019-07-21,0.0
2019-07-22,-2.922649111855169
2019-07-23,-26.588623874663863
2019-07-24,120.43757838784816
2019-07-25,102.4627917058016
2019-07-26,-55.27002493498616
2019-07-27,0.0
2019-07-28,0.0
2019-07-29,-7.5231608444608415
2019-07-30,-12.55540098993886
2019-07-31,13.18534961154274
2019-08-01,-10.009587936632458
2019-08-02,-25.703735092923296
2019-08-03,0.0
2019-08-04,0.0
2019-08-05,14.532714087835076
2019-08-06,-20.831495525233706
2019-08-07,-14.15657237338701
2019-08-08,10.421857008269653
2019-08-09,-26.090666059951083
2019-08-10,0.0
2019-08-11,0.0
2019-08-12,19.64239905597456
2019-08-13,3.949484337142728
2019-08-14,97.2442812648254
2019-08-15,-14.671741994854958
2019-08-16,-37.5153193784009
2019-08-17,0.0
2019-08-18,0.0
2019-08-19,4.140433460821802
2019-08-20,-22.306765104715986
2019-08-21,88.94356637253951
2019-08-22,-15.848761274264522
2019-08-23,30.18143009605123
2019-08-24,0.0
2019-08-25,0.0
2019-08-26,-40.83456304312182
2019-08-27,7.211148280844837
2019-08-28,-40.447176987555856
2019-08-29,60.5797550767323
2019-08-30,79.95173279274061
2019-08-31,0.0
2019-09-01,0.0
2019-09-02,0.0
2019-09-03,-42.55627320129606
2019-09-04,7.599783343605826
2019-09-05,28.36833883006422
2019-09-06,-43.35050640271524
2019-09-07,0.0
2019-09-08,0.0
2019-09-09,14.63932782737385
2019-09-10,1.686551314885376
2019-09-11,105.63916702500156
2019-09-12,-14.553710120683473
2019-09-13,-38.08441709784179
2019-09-14,0.0
2019-09-15,0.0
2019-09-16,-11.010521164668464
2019-09-17,-18.24622998667541
2019-09-18,7.885341749883579
2019-09-19,15.001678576567068
2019-09-20,32.47007798490347
2019-09-21,0.0
2019-09-22,0.0
2019-09-23,-31.682669604911062
2019-09-24,197.02548269664996
2019-09-25,-26.87352131249273
2019-09-26,26.067401427798572
2019-09-27,-6.463040094240402
2019-09-28,0.0
2019-09-29,0.0
2019-09-30,-47.10697707891044
2019-10-01,4.809687404333474
2019-10-02,-8.619738422094569
2019-10-03,167.86411904677342
2019-10-04,-46.99857469587988
2019-10-05,0.0
2019-10-06,0.0
2019-10-07,0.8655409631019406
2019-10-08,7.613898464819813
2019-10-09,-20.554953792261067
2019-10-10,-8.863715479229517
2019-10-11,34.88771823723202
2019-10-12,0.0
2019-10-13,0.0
2019-10-14,20.407296410788867
2019-10-15,-36.96423321901029
2019-10-16,3.906541474940939
2019-10-17,-28.64708786523241
2019-10-18,20.55857253685027
2019-10-19,0.0
2019-10-20,0.0
2019-10-21,-12.687397822532953
2019-10-22,-8.356074338186959
2019-10-23,14.35185185185186
2019-10-24,464.91798293132615
2019-10-25,0.9595940903539324
2019-10-26,0.0
2019-10-27,0.0
2019-10-28,-37.11178726992178
2019-10-29,-32.78167278739607
2019-10-30,-23.98634532453505
2019-10-31,-47.447572030118856
2019-11-01,25.98973751726861
2019-11-02,0.0
2019-11-03,0.0
2019-11-04,37.64313350773038
2019-11-05,-20.980994651189256
2019-11-06,14.366160670564842
2019-11-07,82.18715762696924
2019-11-08,-58.04884117976402
2019-11-09,0.0
2019-11-10,0.0
2019-11-11,64.5472220391485
2019-11-12,-26.30798962620285
2019-11-13,14.412859744000862
2019-11-14,-23.220626833410527
2019-11-15,-25.61369858775852
2019-11-16,0.0
2019-11-17,0.0
2019-11-18,-8.49656893325016
2019-11-19,75.5476774838651
2019-11-20,-12.941435376967693
2019-11-21,-9.146332396544288
2019-11-22,176.11456628477904
2019-11-23,0.0
2019-11-24,0.0
2019-11-25,-26.857965928894057
2019-11-26,-35.59382470926698
2019-11-27,-30.09537710446184
2019-11-28,0.0
2019-11-29,-55.61955504355966
2019-11-30,0.0
2019-12-01,0.0
2019-12-02,146.37005191434133
2019-12-03,8.217960325952745
2019-12-04,-15.831267018574014
2019-12-05,-32.68389662027833
2019-12-06,104.3816785695108
2019-12-07,0.0
2019-12-08,0.0
2019-12-09,18.53160632651989
2019-12-10,-2.1589032594119484
2019-12-11,-21.86717714622294
2019-12-12,12.55617733190293
2019-12-13,-15.36598874277103
2019-12-14,0.0
2019-12-15,0.0
2019-12-16,176.5861601911458
2019-12-17,-53.24801091657405
2019-12-18,66.19197815648243
2019-12-19,28.22817080943276
2019-12-20,-18.52532984298977
2019-12-21,0.0
2019-12-22,0.0
2019-12-23,-9.714154019264264
2019-12-24,-39.5274632871858
2019-12-25,0.0
2019-12-26,32.02105602939898
2019-12-27,-6.47175542369215
2019-12-28,0.0
2019-12-29,0.0
2019-12-30,26.55117286867692
2019-12-31,-18.279253797749952
2020-01-01,0.0
2020-01-02,-7.326676842606727
2020-01-03,86.51189139853757
2020-01-04,0.0
2020-01-05,0.0
2020-01-06,-43.00419045476278
2020-01-07,76.47389716766999
2020-01-08,74.16466746075685
2020-01-09,-8.6818454741317
2020-01-10,-54.43277872322471
2020-01-11,0.0
2020-01-12,0.0
2020-01-13,104.61900536286124
2020-01-14,9.346999728482208
2020-01-15,-40.09973720694436
2020-01-16,25.14796646861037
2020-01-17,-37.29913004273878
2020-01-18,0.0
2020-01-19,0.0
2020-01-20,0.0
2020-01-21,30.62858149107424
2020-01-22,76.19569185834246
2020-01-23,-37.35535082406197
2020-01-24,-26.9574067477482
2020-01-25,0.0
2020-01-26,0.0
2020-01-27,-5.193818972243902
2020-01-28,-13.37144788765514
2020-01-29,51.0073376595835
2020-01-30,62.93963991798444
2020-01-31,-45.806169132274
2020-02-01,0.0
2020-02-02,0.0
2020-02-03,199.4090067623876
2020-02-04,29.47795601827261
2020-02-05,-20.5369977748167
2020-02-06,-17.642151173596453
2020-02-07,-57.21374696595856
2020-02-08,0.0
2020-02-09,0.0
2020-02-10,44.69012805110324
2020-02-11,-52.62098407400807
2020-02-12,2.778371446890371
